,margin,kappa,advscore
0,-0.05996728,0.5740392309626063,-0.09338602151087502
1,-0.019518018,0.022391292079305458,-0.019896604030648395
2,-0.068010956,0.1867406902964942,-0.07990043071749221
3,-0.039171636,0.08106113255913161,-0.04209814666048139
4,-0.10272205,0.46044808104617674,-0.14754628908613365
5,-0.013638228,0.010652055396051185,-0.013755553124382695
6,-0.07073367,0.39182199091653136,-0.09731710088773614
7,-0.05240184,0.2001591832495072,-0.062378264680348045
8,-0.0074954927,0.003474058352936349,-0.0075131349974640336
9,-0.009301066,0.005775484409903053,-0.009341865258366056
10,-0.0049690306,0.0014268243379186307,-0.004972427660376954
11,-0.015090883,0.012690503333980474,-0.01524791023109073
12,-0.004096031,0.0009573883224567314,-0.00409744300849223
13,-0.017511845,0.01852865547387872,-0.017789410746362772
14,-0.0024838746,0.00044584873290276494,-0.002484060456695522
15,-0.004788041,0.001510486233638031,-0.004791849414608825
16,-0.043532997,0.09154432990782002,-0.047210690724332725
17,-0.062066376,0.20880813767234352,-0.07431301223185552
18,-0.098869145,0.6282861942603662,-0.15818307416974137
19,-0.05448979,0.16584675231524637,-0.06299922985732563
20,-0.0071825385,0.003031990141711738,-0.007196565649502961
21,-0.07955408,0.32416914479942116,-0.1040339242694051
22,-0.08846909,0.5973227419724417,-0.13912824747154534
23,-0.08839589,0.603222944617408,-0.13952106061711514
24,-0.10187924,0.542348918765488,-0.1544535893033922
25,-0.10367161,0.5925255915531435,-0.16216109344411947
26,-0.048971355,0.11312485865130428,-0.054113769037221
27,-0.036682367,0.08896555620088653,-0.03972296545406628
28,-0.02853781,0.04338535317163683,-0.02965052808205104
29,-0.080776334,0.40430218827318565,-0.11195735438156668
30,-0.060516357,0.19114708296925242,-0.07141935950837462
31,-0.0047721863,0.0013632972608506044,-0.0047752874519462925
32,-0.08030149,0.23595640827263464,-0.09807596683768427
33,-0.0180884,0.020746642388457803,-0.018413422634411654
34,-0.024220407,0.03924730486889416,-0.025078855222616693
35,-0.027480394,0.04143546607107751,-0.028503240812469775
36,-0.036779493,0.0673059731759248,-0.03904082682215379
37,-0.026746929,0.037723314540193065,-0.027645883055927835
38,-0.08969194,0.4261408911122777,-0.126068555217311
39,-0.012481898,0.009078106304116096,-0.012571835162178005
40,-0.08259085,0.2531824398280348,-0.10222812635002675
41,-0.10194206,0.4190972680083159,-0.142343021840958
42,-0.092971325,0.40305142538015704,-0.12852224488011402
43,-0.024820268,0.032600418844246026,-0.025534809148712423
44,-0.02452293,0.03201234856380164,-0.025215873188533234
45,-0.08289182,0.6072072542433755,-0.13127272822076094
46,-0.06597209,0.4171449245423561,-0.09247406643651357
47,-0.0050148964,0.0015439249368144337,-0.0050188805135316745
48,-0.056737244,0.1885178878865149,-0.06684636610139322
49,-0.1089046,0.5938969724623702,-0.1703524244916136
50,-0.08235794,0.5871355332377686,-0.1288305060162714
51,-0.06777614,0.3295927504675814,-0.0891413265879532
52,-0.06027168,0.1715698060554668,-0.06997146425497368
53,-0.11500156,0.6170659908212408,-0.18228350255949247
54,-0.044278026,0.10821584031218923,-0.04874152852491923
55,-0.04194528,0.09295622481116839,-0.045555486940299435
56,-0.050974727,0.2937228411285324,-0.06540538300012572
57,-0.12035328,0.48168607169193556,-0.17492925464403813
58,-0.047473192,0.10592312384406677,-0.05213162933654264
59,-0.06744981,0.27751454449081925,-0.0852598563592877
60,-0.0703786,0.2872080524707711,-0.08959642689581448
61,-0.01873529,0.019780286028729277,-0.01905281295433855
62,-0.06370962,0.5128973813090618,-0.09533021455110398
63,-0.007289231,0.0036979615249377318,-0.007308258087133371
64,-0.05907935,0.27932139468013994,-0.07487395512338772
65,-0.09615415,0.5103167296311566,-0.14290803867649912
66,-0.048537374,0.15720062070158602,-0.05574847179972857
67,-0.079285234,0.2331780258268943,-0.09662821356860661
68,-0.0075047314,0.0032081776372747672,-0.007520375462224926
69,-0.058121085,0.22033509288208064,-0.070287643748574
70,-0.09713012,0.34052596298605886,-0.12827875992551388
71,-0.026421845,0.03717016128880224,-0.027295912336356833
72,-0.017858028,0.019256455962256447,-0.01815309484190062
73,-0.00647527,0.0024247504669087094,-0.00648467743983258
74,-0.053097904,0.14099792166769087,-0.0601001204761955
75,-0.018884182,0.019860411120193322,-0.019205269628346157
76,-0.030477583,0.050703738147722555,-0.03187669448984719
77,-0.018638194,0.021367116329688463,-0.018984102039778277
78,-0.016002327,0.015860664249558454,-0.016217669867557183
79,-0.062066913,0.33477954007687094,-0.08201805415898443
80,-0.057296455,0.1975651036802476,-0.06801133629447466
81,-0.06986731,0.2851560782980884,-0.08881090592825618
82,-0.13488472,0.5887113028434119,-0.20951342436055212
83,-0.0077059865,0.003314243799416694,-0.007722620975030937
84,-0.059113264,0.5300278224666747,-0.08951426274886427
85,-0.054198444,0.23388129314575457,-0.0663053348746019
86,-0.02726549,0.03937292591410091,-0.028223762413370917
87,-0.07213843,0.39905505269055186,-0.09974137929233276
88,-0.06340736,0.5210952156387105,-0.09539296266408294
89,-0.12285763,0.5667505885557416,-0.1885716516061458
90,-0.0034643412,0.0007431927195804544,-0.003465121853281847
91,-0.06669408,0.211493394467404,-0.07998136685984542
92,-0.02306524,0.029983508354074817,-0.023675917837237898
93,-0.11877465,0.6376521736054493,-0.19049820150456237
94,-0.055822074,0.23175084915710709,-0.06815831237339758
95,-0.09579331,0.5857249011757889,-0.14939280953159603
96,-0.08225888,0.5852655207375321,-0.12852789126435973
97,-0.10036129,0.4038342667741638,-0.13867493554000962
98,-0.12532753,0.5957297183578085,-0.19577832101410272
99,-0.00502491,0.0018792475819218168,-0.005030586952925777
100,-0.07988739,0.32679678160486814,-0.10467080656159142
101,-0.0069001615,0.0028930411629239927,-0.006913006251261365
102,-0.013218284,0.010466358460873626,-0.013330150556129182
103,-0.0032190979,0.0006715746903922515,-0.0032197113894582518
104,-0.070810854,0.34687805992163456,-0.09429488285792181
105,-0.036405265,0.07675265120295904,-0.03898420860957612
106,-0.08766651,0.32630218615094186,-0.1147009233102401
107,-0.1189543,0.6344712360830767,-0.19041868841540802
108,-0.065763116,0.5259616523994515,-0.09921311184552678
109,-0.017682403,0.017056283062376054,-0.017936550529724288
110,-0.06345415,0.32917119070631606,-0.0834834673079052
111,-0.07079595,0.22083783212432329,-0.08550610656785136
112,-0.027086139,0.038417696077226005,-0.028013491077272742
113,-0.02969575,0.05219408520507762,-0.03110596976855005
114,-0.03164363,0.08550058584374476,-0.034182272271826825
115,-0.06656617,0.49484616815053717,-0.09837941693531811
116,-0.009313375,0.005338457589918133,-0.009350120737197886
117,-0.004387468,0.0012166135655440335,-0.004389929783825224
118,-0.05225712,0.22940671666475276,-0.06371730115367148
119,-0.07338911,0.41343144621721584,-0.10248721019382195
120,-0.013830781,0.010607437721145696,-0.013948600595605017
121,-0.01363951,0.011835730643226627,-0.013772656176314237
122,-0.07336295,0.4182017433050763,-0.10279450039663096
123,-0.031879485,0.05372513450609284,-0.033432171526044996
124,-0.040780008,0.08073406021236473,-0.043807257725417305
125,-0.04011023,0.21565807570772244,-0.04844812692715257
126,-0.09412205,0.3546306557275466,-0.12564640369682398
127,-0.014288306,0.011307604091227552,-0.014419022262954112
128,-0.11908358,0.617532675219006,-0.18868876426256045
129,-0.008160919,0.00383886076889417,-0.008182277008781286
130,-0.12583482,0.5943401975971085,-0.19638861401808416
131,-0.12137002,0.6078990611200805,-0.19112398209627637
132,-0.034409583,0.07598587416447122,-0.03683106018376098
133,-0.006758213,0.0025866352812274895,-0.006768856315487137
134,-0.024339795,0.040652457086631566,-0.025235990240238704
135,-0.0037879646,0.0008683426837867714,-0.003789108724915947
136,-0.01716277,0.016688625233880483,-0.01740475482240078
137,-0.05197209,0.17980949885789,-0.06082565175538419
138,-0.104650736,0.5318803021458218,-0.15752810376605694
139,-0.011290789,0.007121772843227903,-0.011352003029596644
140,-0.025404066,0.034752568201605105,-0.026188130850517313
141,-0.05022049,0.1471473836268994,-0.05716949340952856
142,-0.02836138,0.04431966071842175,-0.02949249950182482
143,-0.026646197,0.039443834234388464,-0.02758664963460097
144,-0.008939922,0.004474951326060905,-0.008967943384281772
145,-0.05892974,0.15648841168903693,-0.0675515349778499
146,-0.0034755468,0.0008750357077796922,-0.0034767847270623284
147,-0.0036999285,0.0008008985134649871,-0.0037008447370299362
148,-0.016116321,0.018990203830338448,-0.016382406493740374
149,-0.0032010376,0.0006987989754545509,-0.0032017439998804484
150,-0.106945336,0.5848709163357448,-0.16640663184026047
151,-0.042734027,0.09276934093521527,-0.04639970129745508
152,-0.023577332,0.030814166436410106,-0.02421807787137971
153,-0.01539436,0.014912533203416345,-0.015588365006319514
154,-0.018941283,0.02576778188096185,-0.019373735378740587
155,-0.07343328,0.27458858315665624,-0.09253553255315676
156,-0.1047129,0.4561084968199086,-0.1499227202062766
157,-0.035268545,0.06401996275463517,-0.03733198827470815
158,-0.096876025,0.6106842226105775,-0.1533960614996835
159,-0.0042063594,0.0010581424804317896,-0.004208165101041256
160,-0.081172764,0.2596927175681296,-0.1010030800788323
161,-0.09975004,0.4977702874552068,-0.1469571840261918
162,-0.06499243,0.4366858261446105,-0.09236345693705658
163,-0.0882597,0.5602593189932121,-0.13562445154657463
164,-0.013825655,0.011734457708068913,-0.01395922628689389
165,-0.020179272,0.02459128322620796,-0.020612811896404588
166,-0.011541814,0.008072497446031224,-0.011615032501965413
167,-0.024418116,0.033465087104566416,-0.025144396422580883
168,-0.0029157102,0.0005703067673513695,-0.0029161028326625113
169,-0.09471291,0.5739206142614501,-0.14664897571358212
170,-0.08273083,0.5699408826168384,-0.12802084998332627
171,-0.0057879835,0.0024993299070328323,-0.005797454271068706
172,-0.063850224,0.4996501686725199,-0.09470781146458412
173,-0.11221999,0.4683388309135368,-0.1618361732589342
